SKU,qty,price
YK020,25,19.25
YK020,50,18.70
YK020,75,18.15
K743F,1,21.90
K743F,15,19.75
K743F,25,19.20
K743F,50,18.65
K743F,75,18.10
KK142 PLUS,1,21.90
KK142 PLUS,15,19.75
KK142 PLUS,25,19.20
KK142 PLUS,50,18.65
KK142 PLUS,75,18.10
SS230,1,18.65
SS230,15,16.8
SS230,25,16.35
SS230,50,15.9
SS230,75,15.4
55000 PLUS,1,21.90
55000 PLUS,15,19.70
55000 PLUS,25,19.15
55000 PLUS,50,18.60
55000 PLUS,75,18.05
H473,1,21.80
H473,15,19.65
H473,25,19.10
H473,50,18.55
H473,75,18.00
PR630 PLUS,1,18.55
PR630 PLUS,15,16.75
PR630 PLUS,25,16.25
PR630 PLUS,50,15.8
PR630 PLUS,75,15.3
PW089,1,21.80
PW089,15,19.65
PW089,25,19.10
PW089,50,18.55
PW089,75,18.00
PR305 PLUS,1,18.55
PR305 PLUS,15,16.75
PR305 PLUS,25,16.25
PR305 PLUS,50,15.8
PR305 PLUS,75,15.3
PR309 PLUS,1,18.55
PR309 PLUS,15,16.75
PR309 PLUS,25,16.25
PR309 PLUS,50,15.8
PR309 PLUS,75,15.3
PR321,1,18.55
PR321,15,16.75
PR321,25,16.25
PR321,50,15.8
PR321,75,15.3
GD58B,1,18.55
GD58B,15,16.75
GD58B,25,16.25
GD58B,50,15.8
GD58B,75,15.3
J273B,1,21.80
J273B,15,19.65
J273B,25,19.10
J273B,50,18.55
J273B,75,18.00
DP85,1,21.80
DP85,15,19.65
DP85,25,19.10
DP85,50,18.55
DP85,75,18.00
569LM,1,21.70
569LM,15,19.55
569LM,25,19.00
569LM,50,18.45
569LM,75,17.95
J599M PLUS,1,21.70
J599M PLUS,15,19.55
J599M PLUS,25,19.00
J599M PLUS,50,18.45
J599M PLUS,75,17.95
PR302 PLUS,1,18.45
PR302 PLUS,15,16.65
PR302 PLUS,25,16.15
PR302 PLUS,50,15.7
PR302 PLUS,75,15.3
PR307,1,18.45
PR307,15,16.65
PR307,25,16.15
PR307,50,15.7
PR307,75,15.3
SS221,1,18.45
SS221,15,16.65
SS221,25,16.15
SS221,50,15.7
SS221,75,15.3
KK100,1,21.70
KK100,15,19.55
KK100,25,19.00
KK100,50,18.45
KK100,75,17.95
PR236,1,18.4
PR236,15,16.55
PR236,25,16.1
PR236,50,15.65
PR236,75,15.2
SS003,1,18.2
SS003,15,16.45
SS003,25,15.95
SS003,50,15.5
SS003,75,15.05
17000,1,21.40
17000,15,19.25
17000,25,18.75
17000,50,18.20
17000,75,17.65
17015,1,21.40
17015,15,19.25
17015,25,18.75
17015,50,18.20
17015,75,17.65
BG965,1,21.30
BG965,15,19.20
BG965,25,18.65
BG965,50,18.15
BG965,75,17.60
ST172,1,21.30
ST172,15,19.20
ST172,25,18.65
ST172,50,18.15
ST172,75,17.60
PR209,1,18.15
PR209,15,16.35
PR209,25,15.9
PR209,50,15.45
PR209,75,15
BG136,1,21.20
BG136,15,19.10
BG136,25,18.55
BG136,50,18.05
BG136,75,17.50
BG200,1,21.20
BG200,15,19.10
BG200,25,18.55
BG200,50,18.05
BG200,75,17.50
BG855,1,21.20
BG855,15,19.10
BG855,25,18.55
BG855,50,18.05
BG855,75,17.50
BG858,1,21.20
BG858,15,19.10
BG858,25,18.55
BG858,50,18.05
BG858,75,17.50
FR200,1,21.20
FR200,15,19.10
FR200,25,18.55
FR200,50,18.05
FR200,75,17.50
KB226,1,21.20
KB226,15,19.10
KB226,25,18.55
KB226,50,18.05
KB226,75,17.50
PR901,1,18.05
PR901,15,16.25
PR901,25,15.8
PR901,50,15.35
PR901,75,14.9
YK018,1,21.20
YK018,15,19.10
YK018,25,18.55
YK018,50,18.05
YK018,75,17.50
BG825,1,21.10
BG825,15,19.00
BG825,25,18.50
BG825,50,17.95
BG825,75,17.45
KK985,1,21.10
KK985,15,19.00
KK985,25,18.50
KK985,50,17.95
KK985,75,17.45
KK987,1,21.10
KK987,15,19.00
KK987,25,18.50
KK987,50,17.95
KK987,75,17.45
56000 PLUS,1,21.10
56000 PLUS,15,19.00
56000 PLUS,25,18.45
56000 PLUS,50,17.95
56000 PLUS,75,17.40
17010,1,21.05
17010,15,18.95
17010,25,18.45
17010,50,17.90
17010,75,17.40
FR212,1,21.00
FR212,15,18.90
FR212,25,18.40
FR212,50,17.85
FR212,75,17.35
LV310,1,21.00
LV310,15,18.90
LV310,25,18.40
LV310,50,17.85
LV310,75,17.35
R312X PLUS,1,21.00
R312X PLUS,15,18.90
R312X PLUS,25,18.40
R312X PLUS,50,17.85
R312X PLUS,75,17.35
17020,1,21.00
17020,15,18.90
17020,25,18.40
17020,50,17.85
17020,75,17.35
17030,1,21.00
17030,15,18.90
17030,25,18.40
17030,50,17.85
17030,75,17.35
PR258,1,17.85
PR258,15,16.1
PR258,25,15.65
PR258,50,15.2
PR258,75,14.75
LV883,1,21.00
LV883,15,18.90
LV883,25,18.40
LV883,50,17.85
LV883,75,17.35
JH50J,1,21.00
JH50J,15,18.90
JH50J,25,18.40
JH50J,50,17.85
JH50J,75,17.35
R225X,1,21.00
R225X,15,18.90
R225X,25,18.40
R225X,50,17.85
R225X,75,17.35
QD449,1,20.90
QD449,15,18.85
QD449,25,18.30
QD449,50,17.80
QD449,75,17.25
QD614,1,20.90
QD614,15,18.85
QD614,25,18.30
QD614,50,17.80
QD614,75,17.25
SX018,1,20.90
SX018,15,18.85
SX018,25,18.30
SX018,50,17.80
SX018,75,17.25
KK142,1,20.90
KK142,15,18.85
KK142,25,18.30
KK142,50,17.80
KK142,75,17.25
KK728,1,20.90
KK728,15,18.85
KK728,25,18.30
KK728,50,17.80
KK728,75,17.25
PR200,1,17.8
PR200,15,16.05
PR200,25,15.6
PR200,50,15.15
PR200,75,14.7
RG208,1,18.85
RG208,15,17
RG208,25,16.5
RG208,50,16.05
RG208,75,15.55
JH09J,1,20.90
JH09J,15,18.85
JH09J,25,18.30
JH09J,50,17.80
JH09J,75,17.25
SS038,1,17.8
SS038,15,16.05
SS038,25,15.6
SS038,50,15.15
SS038,75,14.7
KK930,1,20.90
KK930,15,18.85
KK930,25,18.30
KK930,50,17.80
KK930,75,17.25
KK979,1,20.90
KK979,15,18.85
KK979,25,18.30
KK979,50,17.80
KK979,75,17.25
PR206,1,17.7
PR206,15,15.95
PR206,25,15.5
PR206,50,15.05
PR206,75,14.65
PR210,1,17.7
PR210,15,15.95
PR210,25,15.5
PR210,50,15.05
PR210,75,14.65
PR306,1,17.7
PR306,15,15.95
PR306,25,15.5
PR306,50,15.05
PR306,75,14.65
HB400 PLUS,1,20.80
HB400 PLUS,15,18.75
HB400 PLUS,25,18.20
HB400 PLUS,50,17.70
HB400 PLUS,75,17.20
11365,1,20.70
11365,15,18.65
11365,25,18.10
11365,50,17.60
11365,75,17.10
2920,1,20.70
2920,15,18.60
2920,25,18.10
2920,50,17.60
2920,75,17.05
16000,1,20.70
16000,15,18.60
16000,25,18.10
16000,50,17.60
16000,75,17.05
16020,1,20.70
16020,15,18.60
16020,25,18.10
16020,50,17.60
16020,75,17.05
KK141 PLUS,1,20.60
KK141 PLUS,15,18.55
KK141 PLUS,25,18.05
KK141 PLUS,50,17.55
KK141 PLUS,75,17.00
KK980,1,20.60
KK980,15,18.55
KK980,25,18.05
KK980,50,17.55
KK980,75,17.00
HB475,1,20.50
HB475,15,18.45
HB475,25,17.95
HB475,50,17.45
HB475,75,16.95
LV370,1,20.50
LV370,15,18.45
LV370,25,17.95
LV370,50,17.45
LV370,75,16.95
K742F,1,20.50
K742F,15,18.45
K742F,25,17.95
K742F,50,17.45
K742F,75,16.95
PR309,1,17.45
PR309,15,15.7
PR309,25,15.3
PR309,50,14.85
PR309,75,14.45
PW090,1,20.50
PW090,15,18.45
PW090,25,17.95
PW090,50,17.45
PW090,75,16.95
JH008,1,20.50
JH008,15,18.45
JH008,25,17.95
JH008,50,17.45
JH008,75,16.95
YK025 PLUS,1,20.30
YK025 PLUS,15,18.30
YK025 PLUS,25,17.80
YK025 PLUS,50,17.30
YK025 PLUS,75,16.75
SS225,1,17.3
SS225,15,15.6
SS225,25,15.15
SS225,50,14.75
SS225,75,14.25
J575B,1,20.30
J575B,15,18.30
J575B,25,17.80
J575B,50,17.30
J575B,75,16.75
KK475,1,20.30
KK475,15,18.30
KK475,25,17.80
KK475,50,17.30
KK475,75,16.75
PR300,1,17.2
PR300,15,15.5
PR300,25,15.05
PR300,50,14.65
PR300,75,14.2
LV371,1,20.10
LV371,15,18.10
LV371,25,17.60
LV371,50,17.10
LV371,75,16.60
PR352,1,17.1
PR352,15,15.4
PR352,25,15
PR352,50,14.55
PR352,75,14.15
PW105,1,20.10
PW105,15,18.10
PW105,25,17.60
PW105,50,17.10
PW105,75,16.60
SX091,1,20.10
SX091,15,18.10
SX091,25,17.60
SX091,50,17.10
SX091,75,16.60
BG118,1,20.00
BG118,15,18.00
BG118,25,17.50
BG118,50,17.00
BG118,75,16.50
YK072,1,20.00
YK072,15,18.00
YK072,25,17.50
YK072,50,17.00
YK072,75,16.50
BZ032,1,20.00
BZ032,15,18.00
BZ032,25,17.50
BZ032,50,17.00
BZ032,75,16.50
PR133,1,16.85
PR133,15,15.2
PR133,25,14.75
PR133,50,14.35
PR133,75,13.9
HB476,1,19.80
HB476,15,17.85
HB476,25,17.35
HB476,50,16.85
HB476,75,16.35
HB597,1,19.80
HB597,15,17.85
HB597,25,17.35
HB597,50,16.85
HB597,75,16.35
PR252,1,16.85
PR252,15,15.2
PR252,25,14.75
PR252,50,14.35
PR252,75,13.9
LV830,1,19.80
LV830,15,17.85
LV830,25,17.35
LV830,50,16.85
LV830,75,16.35
RE22X,1,19.80
RE22X,15,17.85
RE22X,25,17.35
RE22X,50,16.85
RE22X,75,16.35
K430,1,19.70
K430,15,17.75
K430,25,17.25
K430,50,16.75
K430,75,16.30
KK403 PLUS,1,19.70
KK403 PLUS,15,17.75
KK403 PLUS,25,17.25
KK403 PLUS,50,16.75
KK403 PLUS,75,16.30
KK360,1,19.70
KK360,15,17.75
KK360,25,17.25
KK360,50,16.75
KK360,75,16.30
KK727,1,19.70
KK727,15,17.75
KK727,25,17.25
KK727,50,16.75
KK727,75,16.30
KK986,1,19.70
KK986,15,17.75
KK986,25,17.25
KK986,50,16.75
KK986,75,16.30
LV833,1,19.70
LV833,15,17.75
LV833,25,17.25
LV833,50,16.75
LV833,75,16.30
KK302,1,19.70
KK302,15,17.75
KK302,25,17.25
KK302,50,16.75
KK302,75,16.30
PR202,1,16.7
PR202,15,15.05
PR202,25,14.6
PR202,50,14.2
PR202,75,13.8
YK070,1,19.60
YK070,15,17.65
YK070,25,17.15
YK070,50,16.70
YK070,75,16.20
JH001,1,19.60
JH001,15,17.65
JH001,25,17.15
JH001,50,16.70
JH001,75,16.20
JH011,1,19.60
JH011,15,17.65
JH011,25,17.15
JH011,50,16.70
JH011,75,16.20
BG173,1,19.50
BG173,15,17.55
BG173,25,17.10
BG173,50,16.60
BG173,75,16.10
SS014,1,16.55
SS014,15,14.9
SS014,25,14.5
SS014,50,14.1
SS014,75,13.65
K606,1,19.40
K606,15,17.50
K606,25,17.00
K606,50,16.50
K606,75,16.05
KK141,1,19.30
KK141,15,17.40
KK141,25,16.90
KK141,50,16.45
KK141,75,15.95
PR212,1,16.45
PR212,15,14.8
PR212,25,14.4
PR212,50,14
PR212,75,13.6
GD57,1,16.45
GD57,15,14.8
GD57,25,14.4
GD57,50,14
GD57,75,13.6
PR112,1,16.35
PR112,15,14.75
PR112,25,14.3
PR112,50,13.9
PR112,75,13.5
H105,1,19.20
H105,15,17.30
H105,25,16.80
H105,50,16.35
H105,75,15.85
PR630,1,16.35
PR630,15,14.75
PR630,25,14.3
PR630,50,13.9
PR630,75,13.5
PR632,1,16.35
PR632,15,14.75
PR632,25,14.3
PR632,50,13.9
PR632,75,13.5
PR204,1,16.35
PR204,15,14.75
PR204,25,14.3
PR204,50,13.9
PR204,75,13.5
PR305,1,16.35
PR305,15,14.75
PR305,25,14.3
PR305,50,13.9
PR305,75,13.5
SS001,1,16.35
SS001,15,14.75
SS001,25,14.3
SS001,50,13.9
SS001,75,13.5
PW109,1,19.20
PW109,15,17.30
PW109,25,16.80
PW109,50,16.35
PW109,75,15.85
44001,1,19.10
44001,15,17.20
44001,25,16.70
44001,50,16.25
44001,75,15.75
PR127,1,16.15
PR127,15,14.55
PR127,25,14.2
PR127,50,13.75
PR127,75,13.35
QD045,1,19.00
QD045,15,17.10
QD045,25,16.65
QD045,50,16.15
QD045,75,15.70
QX515,1,19.00
QX515,15,17.10
QX515,25,16.65
QX515,50,16.15
QX515,75,15.70
KK400 PLUS,1,19.00
KK400 PLUS,15,17.10
KK400 PLUS,25,16.65
KK400 PLUS,50,16.15
KK400 PLUS,75,15.70
JH074,1,19.00
JH074,15,17.10
JH074,25,16.65
JH074,50,16.15
JH074,75,15.70
SX017,1,18.70
SX017,15,16.85
SX017,25,16.40
SX017,50,15.90
SX017,75,15.45
2887,1,18.70
2887,15,16.85
2887,25,16.40
2887,50,15.90
2887,75,15.45
2888,1,18.70
2888,15,16.85
2888,25,16.40
2888,50,15.90
2888,75,15.45
SX053,1,18.70
SX053,15,16.85
SX053,25,16.40
SX053,50,15.90
SX053,75,15.45
70720,1,18.65
70720,15,16.80
70720,25,16.30
70720,50,15.85
70720,75,15.40
1714,1,18.55
1714,15,16.70
1714,25,16.25
1714,50,15.80
1714,75,15.30
BG116,1,18.50
BG116,15,16.65
BG116,25,16.20
BG116,50,15.75
BG116,75,15.30
BG212,1,18.50
BG212,15,16.65
BG212,25,16.20
BG212,50,15.75
BG212,75,15.30
BG646,1,18.50
BG646,15,16.65
BG646,25,16.20
BG646,50,15.75
BG646,75,15.30
FR244,1,18.50
FR244,15,16.65
FR244,25,16.20
FR244,50,15.75
FR244,75,15.30
LV390,1,18.50
LV390,15,16.65
LV390,25,16.20
LV390,50,15.75
LV390,75,15.30
PR302,1,15.75
PR302,15,14.2
PR302,25,13.8
PR302,50,13.4
PR302,75,13.05
PR900,1,15.75
PR900,15,14.2
PR900,25,13.8
PR900,50,13.4
PR900,75,13.05
MD03B ,1,18.50
MD03B ,15,16.65
MD03B ,25,16.20
MD03B ,50,15.75
MD03B ,75,15.30
RX601,1,18.50
RX601,15,16.65
RX601,25,16.20
RX601,50,15.75
RX601,75,15.30
LV570,1,18.50
LV570,15,16.65
LV570,25,16.20
LV570,50,15.75
LV570,75,15.30
03567,1,18.45
03567,15,16.60
03567,25,16.15
03567,50,15.70
03567,75,15.20
H305,1,18.40
H305,15,16.60
H305,25,16.10
H305,50,15.65
H305,75,15.20
J577F,1,18.40
J577F,15,16.60
J577F,25,16.10
J577F,50,15.65
J577F,75,15.20
J577M,1,18.40
J577M,15,16.60
J577M,25,16.10
J577M,50,15.65
J577M,75,15.20
LV322,1,18.40
LV322,15,16.60
LV322,25,16.10
LV322,50,15.65
LV322,75,15.20
LV323,1,18.40
LV323,15,16.60
LV323,25,16.10
LV323,50,15.65
LV323,75,15.20
LV372,1,18.40
LV372,15,16.60
LV372,25,16.10
LV372,50,15.65
LV372,75,15.20
PR997,1,15.65
PR997,15,14.15
PR997,25,13.7
PR997,50,13.35
PR997,75,12.95
R312X,1,18.40
R312X,15,16.60
R312X,25,16.10
R312X,50,15.65
R312X,75,15.20
PW024,1,18.40
PW024,15,16.60
PW024,25,16.10
PW024,50,15.65
PW024,75,15.20
LV834,1,18.40
LV834,15,16.60
LV834,25,16.10
LV834,50,15.65
LV834,75,15.20
591,1,18.40
591,15,16.60
591,25,16.10
591,50,15.65
591,75,15.20
JH03J,1,18.40
JH03J,15,16.60
JH03J,25,16.10
JH03J,50,15.65
JH03J,75,15.20
JH04J,1,18.40
JH04J,15,16.60
JH04J,25,16.10
JH04J,50,15.65
JH04J,75,15.20
RE33J,1,18.40
RE33J,15,16.60
RE33J,25,16.10
RE33J,50,15.65
RE33J,75,15.20
RE36J,1,18.40
RE36J,15,16.60
RE36J,25,16.10
RE36J,50,15.65
RE36J,75,15.20
PR610,1,15.6
PR610,15,14.05
PR610,25,13.65
PR610,50,13.3
PR610,75,12.85
YK025,1,18.30
YK025,15,16.50
YK025,25,16.05
YK025,50,15.60
YK025,75,15.10
QD651,1,18.20
QD651,15,16.40
QD651,25,15.95
QD651,50,15.50
QD651,75,15.05
KK715,1,18.20
KK715,15,16.40
KK715,25,15.95
KK715,50,15.50
KK715,75,15.05
KK940,1,18.20
KK940,15,16.40
KK940,25,15.95
KK940,50,15.50
KK940,75,15.05
2921,1,18.20
2921,15,16.35
2921,25,15.90
2921,50,15.45
2921,75,15.00
16010,1,18.20
16010,15,16.35
16010,25,15.90
16010,50,15.45
16010,75,15.00
16030,1,18.20
16030,15,16.35
16030,25,15.90
16030,50,15.45
16030,75,15.00
PR126,1,15.4
PR126,15,13.9
PR126,25,13.5
PR126,50,13.1
PR126,75,12.75
70900,1,18.05
70900,15,16.25
70900,25,15.80
70900,50,15.35
70900,75,14.90
BG175,1,18.00
BG175,15,16.20
BG175,25,15.75
BG175,50,15.30
BG175,75,14.85
SS873,1,15.3
SS873,15,13.8
SS873,25,13.4
SS873,50,13.05
SS873,75,12.65
SS224,1,15.3
SS224,15,13.8
SS224,25,13.4
SS224,50,13.05
SS224,75,12.65
54500,1,18.00
54500,15,16.20
54500,25,15.75
54500,50,15.30
54500,75,14.85
55000,1,18.00
55000,15,16.20
55000,25,15.75
55000,50,15.30
55000,75,14.85
JH013,1,17.95
JH013,15,16.15
JH013,25,15.70
JH013,50,15.25
JH013,75,14.80
H150,1,17.90
H150,15,16.15
H150,25,15.70
H150,50,15.25
H150,75,14.80
LV381,1,17.90
LV381,15,16.15
LV381,25,15.70
LV381,50,15.25
LV381,75,14.80
R225J,1,17.90
R225J,15,16.15
R225J,25,15.70
R225J,50,15.25
R225J,75,14.80
SX027,1,17.90
SX027,15,16.15
SX027,25,15.70
SX027,50,15.25
SX027,75,14.80
11317,1,17.75
11317,15,16.00
11317,25,15.55
11317,50,15.10
11317,75,14.65
11353,1,17.75
11353,15,16.00
11353,25,15.55
11353,50,15.10
11353,75,14.65
RS114,1,17.60
RS114,15,15.85
RS114,25,15.40
RS114,50,15.00
RS114,75,14.55
56000,1,17.60
56000,15,15.85
56000,25,15.40
56000,50,14.95
56000,75,14.50
PR137,1,14.9
PR137,15,13.4
PR137,25,13.05
PR137,50,12.7
PR137,75,12.3
J599M,1,17.50
J599M,15,15.75
J599M,25,15.35
J599M,50,14.90
J599M,75,14.45
571 PLUS,1,17.50
571 PLUS,15,15.75
571 PLUS,25,15.30
571 PLUS,50,14.90
571 PLUS,75,14.45
JH53J,1,17.40
JH53J,15,15.65
JH53J,25,15.25
JH53J,50,14.80
JH53J,75,14.35
BG140,1,17.30
BG140,15,15.60
BG140,25,15.15
BG140,50,14.75
BG140,75,14.30
KK242,1,17.30
KK242,15,15.60
KK242,25,15.15
KK242,50,14.75
KK242,75,14.30
1169,1,17.30
1169,15,15.60
1169,25,15.15
1169,50,14.75
1169,75,14.30
1407,1,17.30
1407,15,15.60
1407,25,15.15
1407,50,14.70
1407,75,14.30
10576,1,17.30
10576,15,15.60
10576,25,15.15
10576,50,14.70
10576,75,14.30
2922,1,17.25
2922,15,15.55
2922,25,15.10
2922,50,14.70
2922,75,14.25
16040,1,17.25
16040,15,15.55
16040,25,15.10
16040,50,14.70
16040,75,14.25
16060,1,17.25
16060,15,15.55
16060,25,15.10
16060,50,14.70
16060,75,14.25
PR130,1,14.65
PR130,15,13.2
PR130,25,12.8
PR130,50,12.5
PR130,75,12.1
BG155,1,17.20
BG155,15,15.50
BG155,25,15.05
BG155,50,14.65
BG155,75,14.20
LV355,1,17.20
LV355,15,15.50
LV355,25,15.05
LV355,50,14.65
LV355,75,14.20
PR617,1,14.65
PR617,15,13.2
PR617,25,12.8
PR617,50,12.5
PR617,75,12.1
LW02T,1,17.20
LW02T,15,15.50
LW02T,25,15.05
LW02T,50,14.65
LW02T,75,14.20
YK014,1,17.20
YK014,15,15.50
YK014,25,15.05
YK014,50,14.65
YK014,75,14.20
JC041,1,17.10
JC041,15,15.40
JC041,25,15.00
JC041,50,14.55
JC041,75,14.15
LV831,1,17.10
LV831,15,15.40
LV831,25,15.00
LV831,50,14.55
LV831,75,14.15
RG248,1,15.4
RG248,15,13.9
RG248,25,13.5
RG248,50,13.1
RG248,75,12.75
RS112,1,17.10
RS112,15,15.40
RS112,25,15.00
RS112,50,14.55
RS112,75,14.15
QD445,1,17.00
QD445,15,15.30
QD445,25,14.90
QD445,50,14.45
QD445,75,14.05
11362 PLUS,1,16.95
11362 PLUS,15,15.25
11362 PLUS,25,14.85
11362 PLUS,50,14.40
11362 PLUS,75,14.00
QD886,1,16.90
QD886,15,15.25
QD886,25,14.80
QD886,50,14.40
QD886,75,13.95
RG205,1,15.25
RG205,15,13.75
RG205,25,13.35
RG205,50,13
RG205,75,12.6
J272B,1,16.90
J272B,15,15.25
J272B,25,14.80
J272B,50,14.40
J272B,75,13.95
J750B,1,16.80
J750B,15,15.15
J750B,25,14.70
J750B,50,14.30
J750B,75,13.90
11369,1,16.70
11369,15,15.05
11369,25,14.65
11369,50,14.20
11369,75,13.80
KK241,1,16.70
KK241,15,15.05
KK241,25,14.65
KK241,50,14.20
KK241,75,13.80
PR128,1,14.05
PR128,15,12.65
PR128,25,12.3
PR128,50,11.95
PR128,75,11.65
B125L,1,16.50
B125L,15,14.85
B125L,25,14.45
B125L,50,14.05
B125L,75,13.65
PR117,1,13.95
PR117,15,12.6
PR117,25,12.2
PR117,50,11.9
PR117,75,11.55
PR172,1,13.95
PR172,15,12.6
PR172,25,12.2
PR172,50,11.9
PR172,75,11.55
RG255,1,14.8
RG255,15,13.35
RG255,25,12.95
RG255,50,12.6
RG255,75,12.2
J539M,1,16.30
J539M,15,14.70
J539M,25,14.30
J539M,50,13.90
J539M,75,13.45
SS273,1,13.9
SS273,15,12.5
SS273,25,12.2
SS273,50,11.85
SS273,75,11.45
JH01J,1,16.30
JH01J,15,14.70
JH01J,25,14.30
JH01J,50,13.90
JH01J,75,13.45
DD70,1,16.20
DD70,15,14.60
DD70,25,14.20
DD70,50,13.80
DD70,75,13.35
PR218,1,13.7
PR218,15,12.35
PR218,25,12
PR218,50,11.65
PR218,75,11.35
PR318,1,13.7
PR318,15,12.35
PR318,25,12
PR318,50,11.65
PR318,75,11.35
J569M,1,16.00
J569M,15,14.40
J569M,25,14.00
J569M,50,13.60
J569M,75,13.20
KK403,1,16.00
KK403,15,14.40
KK403,25,14.00
KK403,50,13.60
KK403,75,13.20
KK703,1,16.00
KK703,15,14.40
KK703,25,14.00
KK703,50,13.60
KK703,75,13.20
GD052,1,13.6
GD052,15,12.25
GD052,25,11.9
GD052,50,11.6
GD052,75,11.25
03576,1,15.95
03576,15,14.35
03576,25,13.95
03576,50,13.55
03576,75,13.20
PR105,1,13.55
PR105,15,12.2
PR105,25,11.9
PR105,50,11.55
PR105,75,11.2
BG126,1,15.90
BG126,15,14.35
BG126,25,13.95
BG126,50,13.55
BG126,75,13.15
PR772,1,13.55
PR772,15,12.2
PR772,25,11.9
PR772,50,11.55
PR772,75,11.2
PR770,1,13.55
PR770,15,12.2
PR770,25,11.9
PR770,50,11.55
PR770,75,11.2
PW142,1,15.90
PW142,15,14.35
PW142,25,13.95
PW142,50,13.55
PW142,75,13.15
MD02B,1,15.90
MD02B,15,14.35
MD02B,25,13.95
MD02B,50,13.55
MD02B,75,13.15
RX301 PLUS,1,15.90
RX301 PLUS,15,14.35
RX301 PLUS,25,13.95
RX301 PLUS,50,13.55
RX301 PLUS,75,13.15
B601B,1,15.90
B601B,15,14.35
B601B,25,13.95
B601B,50,13.55
B601B,75,13.15
KB616,1,15.90
KB616,15,14.35
KB616,25,13.95
KB616,50,13.55
KB616,75,13.15
PW141,1,15.90
PW141,15,14.35
PW141,25,13.95
PW141,50,13.55
PW141,75,13.15
70650,1,15.85
70650,15,14.25
70650,25,13.85
70650,50,13.45
70650,75,13.10
574,1,15.80
574,15,14.25
574,25,13.85
574,50,13.45
574,75,13.05
575,1,15.80
575,15,14.25
575,25,13.85
575,50,13.45
575,75,13.05
JH74J,1,15.80
JH74J,15,14.25
JH74J,25,13.85
JH74J,50,13.45
JH74J,75,13.05
GD57B,1,13.45
GD57B,15,12.15
GD57B,25,11.8
GD57B,50,11.45
GD57B,75,11.1
578,1,15.75
578,15,14.15
578,25,13.80
578,50,13.40
578,75,13.00
10577,1,15.75
10577,15,14.15
10577,25,13.80
10577,50,13.40
10577,75,13.00
H100,1,15.70
H100,15,14.15
H100,25,13.75
H100,50,13.35
H100,75,13.00
PR618,1,13.35
PR618,15,12.05
PR618,25,11.7
PR618,50,11.35
PR618,75,11.05
PR619,1,13.35
PR619,15,12.05
PR619,25,11.7
PR619,50,11.35
PR619,75,11.05
PR995,1,13.35
PR995,15,12.05
PR995,25,11.7
PR995,50,11.35
PR995,75,11.05
LV832,1,15.70
LV832,15,14.15
LV832,25,13.75
LV832,50,13.35
LV832,75,13.00
R113A,1,15.70
R113A,15,14.15
R113A,25,13.75
R113A,50,13.35
R113A,75,13.00
R114J,1,15.70
R114J,15,14.15
R114J,25,13.75
R114J,50,13.35
R114J,75,13.00
R227X,1,15.70
R227X,15,14.15
R227X,25,13.75
R227X,50,13.35
R227X,75,13.00
R335X,1,15.70
R335X,15,14.15
R335X,25,13.75
R335X,50,13.35
R335X,75,13.00
LV240,1,15.70
LV240,15,14.15
LV240,25,13.75
LV240,50,13.35
LV240,75,13.00
QD090,1,15.60
QD090,15,14.05
QD090,25,13.65
QD090,50,13.30
QD090,75,12.90
KK400,1,15.60
KK400,15,14.05
KK400,25,13.65
KK400,50,13.30
KK400,75,12.90
RG524,1,14.05
RG524,15,12.65
RG524,25,12.3
RG524,50,12
RG524,75,11.65
SS402 PLUS,1,13.3
SS402 PLUS,15,11.95
SS402 PLUS,25,11.65
SS402 PLUS,50,11.35
SS402 PLUS,75,11
KK991,1,15.60
KK991,15,14.05
KK991,25,13.65
KK991,50,13.30
KK991,75,12.90
H101 PLUS,1,15.50
H101 PLUS,15,13.95
H101 PLUS,25,13.60
H101 PLUS,50,13.20
H101 PLUS,75,12.80
PR125,1,13.1
PR125,15,11.85
PR125,25,11.5
PR125,50,11.15
PR125,75,10.85
BG127,1,15.30
BG127,15,13.80
BG127,25,13.40
BG127,50,13.05
BG127,75,12.65
SS258,1,13.05
SS258,15,11.75
SS258,25,11.4
SS258,50,11.1
SS258,75,10.8
7620B,1,15.30
7620B,15,13.80
7620B,25,13.40
7620B,50,13.05
7620B,75,12.65
AC003,1,15.30
AC003,15,13.80
AC003,25,13.40
AC003,50,13.05
AC003,75,12.65
PR110,1,12.95
PR110,15,11.65
PR110,25,11.35
PR110,50,11.05
PR110,75,10.7
BG145,1,15.20
BG145,15,13.70
BG145,25,13.30
BG145,50,12.95
BG145,75,12.55
PR785,1,12.95
PR785,15,11.65
PR785,25,11.35
PR785,50,11.05
PR785,75,10.7
PW166,1,15.20
PW166,15,13.70
PW166,25,13.30
PW166,50,12.95
PW166,75,12.55
BG211,1,15.10
BG211,15,13.60
BG211,25,13.25
BG211,50,12.85
BG211,75,12.50
KK730,1,15.10
KK730,15,13.60
KK730,25,13.25
KK730,50,12.85
KK730,75,12.50
DD70S,1,15.10
DD70S,15,13.60
DD70S,25,13.25
DD70S,50,12.85
DD70S,75,12.50
SS823,1,12.85
SS823,15,11.6
SS823,25,11.3
SS823,50,10.95
SS823,75,10.65
J010M,1,15.00
J010M,15,13.50
J010M,25,13.15
J010M,50,12.75
J010M,75,12.40
MD01B,1,14.90
MD01B,15,13.45
MD01B,25,13.05
MD01B,50,12.70
